text,label,lang,category,template_id,source
"प्रिय उपभोक्ता, बिल अपडेट न होने के कारण आज रात आपकी बिजली काट दी जाएगी। तुरंत 9876543210 पर संपर्क करें https://hdfc-rewards.click/claim",1,hi_dev,electricity,23,synthetic_seed_v1
Narcotics Control Bureau notice: a parcel with illegal items was seized in your name. Call 18001234 immediately and do NOT disconnect. Pay Rs 499 for case clearance: https://rbi-refund.gq/form,1,en,digital_arrest,51,synthetic_seed_v1
Badhai ho! Aap Kotak lucky draw me Rs 499 jeet gaye hain. Abhi claim karein: https://hdfc-rewards.click/claim,1,hi_rom,lottery,12,synthetic_seed_v1
"Congrats! Your loan of Rs 50,000 is pre-approved with zero documents. Download RupeeFast and get instant cash: http://sbi-verify.xyz/login",1,en,instant_loan_app,55,synthetic_seed_v1
"Paytm security alert: share the OTP 705621 sent to your phone to verify your account, else it will be deactivated.",1,en,otp_scam,7,synthetic_seed_v1
Aapka bijli connection aaj raat kat jayega kyunki KYC pending hai. Abhi update karein ya 9876543210 par call karein: http://sbi-verify.xyz/login,1,hi_rom,utility_kyc,80,synthetic_seed_v1
Aapke Yes Bank reward points jinki value Rs 499 hai aaj expire ho rahe hain. Abhi redeem karein: http://bit.ly/win-cash,1,hi_rom,reward_points_expiry,76,synthetic_seed_v1
"உங்கள் கணக்கு XXXXX0571 இல் ரூ 2,00,000 வரவு வைக்கப்பட்டது. இருப்பு புதுப்பிக்கப்பட்டது. -HDFC",0,ta,txn_alert,116,synthetic_seed_v1
"நான் ராணுவ அதிகாரி, உங்கள் OLX பொருள் வேண்டும். ரூ 499 QR மூலம் அனுப்புகிறேன், பெற ஸ்கேன் செய்து அங்கீகரிக்கவும்: https://secure-bank-login.xyz",1,ta,marketplace_qr_scam,86,synthetic_seed_v1
"I am an Army officer interested in your OLX item. I will send Rs 2,00,000 via this QR — just scan and approve to receive the money: https://kyc-update.top/now",1,en,marketplace_qr_scam,83,synthetic_seed_v1
"எங்கள் VIP குழுவில் சேருங்கள், 200% லாபம்! QuickRupee இல் ரூ 2,00,000 டெபாசிட் செய்து 7 நாட்களில் பணத்தை இரட்டிப்பாக்குங்கள்: https://kyc-update.top/now",1,ta,investment_crypto,74,synthetic_seed_v1
"SBI support here. We noticed a failed transaction. To reverse it, share the OTP 482913 or install our app from http://bit.ly/win-cash. Call 9876543210.",1,en,fake_customer_care,67,synthetic_seed_v1
"இது Cyber Crime Branch. உங்கள் பெயரில் பணமோசடி வழக்கு பதிவாகியுள்ளது. நீங்கள் டிஜிட்டல் கைது செய்யப்பட்டுள்ளீர்கள், வீடியோ அழைப்பை துண்டிக்காதீர்கள், ரூ 750 அனுப்பவும்: https://secure-bank-login.xyz",1,ta,digital_arrest,54,synthetic_seed_v1
"यह Cyber Crime Branch है। आपके खाते पर मनी लॉन्ड्रिंग का मामला दर्ज है। आप डिजिटल अरेस्ट में हैं, वीडियो कॉल न काटें और रु 50,000 वेरिफिकेशन खाते में भेजें: http://icici-netbanking.online/auth",1,hi_dev,digital_arrest,53,synthetic_seed_v1
Badhai! Aapka Rs 999 ka loan bina document ke approve ho gaya. TradeMax download karein aur turant paisa payein: http://bit.ly/win-cash,1,hi_rom,instant_loan_app,56,synthetic_seed_v1
Yes Bank பாதுகாப்பு: உங்கள் கணக்கை சரிபார்க்க OTP 650017 ஐ உடனே பகிரவும் இல்லையெனில் முடக்கப்படும்.,1,ta,otp_scam,113,synthetic_seed_v1
"உங்கள் ரூ 50,000 திரும்பப் பெற UPI கோரிக்கையை அங்கீகரித்து UPI பின்னை உள்ளிடவும்: https://hdfc-rewards.click/claim",1,ta,upi_collect_scam,66,synthetic_seed_v1
991204 is your OTP for Paytm login. Do NOT share it with anyone. -Paytm,0,en,otp_legit,32,synthetic_seed_v1
"आपके Kotak रिवॉर्ड पॉइंट्स जिनकी कीमत रु 1,00,000 है आज समाप्त हो रहे हैं। अभी रिडीम करें: http://bit.ly/win-cash",1,hi_dev,reward_points_expiry,77,synthetic_seed_v1
"Priya, kal subah 10 baje meeting hai, time par aa jana.",0,hi_rom,everyday_legit,101,synthetic_seed_v1
Your order is out for delivery. Share OTP 991204 with the delivery agent to receive it. Track: https://onlinesbi.sbi,0,en,ecommerce_legit,90,synthetic_seed_v1
"இது Cyber Crime Branch. உங்கள் பெயரில் பணமோசடி வழக்கு பதிவாகியுள்ளது. நீங்கள் டிஜிட்டல் கைது செய்யப்பட்டுள்ளீர்கள், வீடியோ அழைப்பை துண்டிக்காதீர்கள், ரூ 50,000 அனுப்பவும்: http://paytm-kyc.link/verify",1,ta,digital_arrest,54,synthetic_seed_v1
"ICICI Sale is live! Flat 1,00,000 off on your next purchase. Shop now at https://onlinesbi.sbi",0,en,promo,36,synthetic_seed_v1
Aapke khate XXXXX1042 me Rs 999 jama hue. Available balance update ho gaya. -Yes Bank,0,hi_rom,txn_alert,29,synthetic_seed_v1
आपका रु 499 का रिफंड लंबित है। इसे पाने के लिए बैंक विवरण सत्यापित करें: http://paytm-kyc.link/verify,1,hi_dev,refund,17,synthetic_seed_v1
"உங்கள் ரூ 9,999 திரும்பப் பணம் நிலுவையில் உள்ளது. பெற வங்கி விவரங்களை சரிபார்க்கவும்: http://icici-netbanking.online/auth",1,ta,refund,115,synthetic_seed_v1
URGENT: Paytm A/C XXXXX8830 blocked due to incomplete KYC. Update now to avoid permanent closure https://kyc-update.top/now,1,en,kyc,1,synthetic_seed_v1
உங்கள் KYC நிலுவையில் இருப்பதால் இன்றிரவு மின் இணைப்பு துண்டிக்கப்படும். இப்போது புதுப்பிக்கவும் அல்லது 9876543210 ஐ அழைக்கவும்: https://kyc-update.top/now,1,ta,utility_kyc,82,synthetic_seed_v1
"Work from home and earn Rs 1,250 daily! Limited seats. Register now with a small fee: https://rbi-refund.gq/form",1,en,job_scam,24,synthetic_seed_v1
705621 आपके SBI लॉगिन के लिए OTP है। इसे किसी के साथ साझा न करें। -SBI,0,hi_dev,otp_legit,34,synthetic_seed_v1
"Congratulations Rahul! You have WON Rs 1,250 in the SBI lucky draw. Claim now: http://icici-netbanking.online/auth",1,en,lottery,11,synthetic_seed_v1
"आपका कूरियर कस्टम में रुका है और इसमें प्रतिबंधित सामान है। 24 घंटे में रु 2,00,000 क्लीयरेंस भरें वरना कानूनी कार्रवाई होगी: https://secure-bank-login.xyz",1,hi_dev,courier_parcel_scam,61,synthetic_seed_v1
"நான் ராணுவ அதிகாரி, உங்கள் OLX பொருள் வேண்டும். ரூ 499 QR மூலம் அனுப்புகிறேன், பெற ஸ்கேன் செய்து அங்கீகரிக்கவும்: https://kyc-update.top/now",1,ta,marketplace_qr_scam,86,synthetic_seed_v1
Aapke khate XXXXX3917 me Rs 499 jama hue. Available balance update ho gaya. -Kotak,0,hi_rom,txn_alert,29,synthetic_seed_v1
"Aapke khate XXXXX0571 me Rs 50,000 jama hue. Available balance update ho gaya. -SBI",0,hi_rom,txn_alert,29,synthetic_seed_v1
"Yes Bank Sale is live! Flat 50,000 off on your next purchase. Shop now at https://paytm.com",0,en,promo,36,synthetic_seed_v1
"HDFC support here. We noticed a failed transaction. To reverse it, share the OTP 705621 or install our app from https://secure-bank-login.xyz. Call 18001234.",1,en,fake_customer_care,67,synthetic_seed_v1
"SBI பாதுகாப்பு எச்சரிக்கை: உங்கள் கணக்கை சரிபார்க்க OTP 705621 ஐ பகிரவும், இல்லையெனில் முடக்கப்படும்.",1,ta,otp_scam,10,synthetic_seed_v1
Priya PhonePe account band ho jayega! Turant KYC update karo varna account block ho jayega: https://hdfc-rewards.click/claim,1,hi_rom,kyc,2,synthetic_seed_v1
आपका ऑर्डर आज डिलीवर होगा। यहां ट्रैक करें https://paytm.com,0,hi_dev,delivery_legit,41,synthetic_seed_v1
"आपका पार्सल कस्टम में रुका है। 24 घंटे में रु 1,00,000 शुल्क भरें अन्यथा वापस भेज दिया जाएगा: https://secure-bank-login.xyz",1,hi_dev,delivery_scam,20,synthetic_seed_v1
"Work from home and earn Rs 1,250 daily! Limited seats. Register now with a small fee: http://paytm-kyc.link/verify",1,en,job_scam,24,synthetic_seed_v1
"अपना रु 1,00,000 रिफंड पाने के लिए UPI रिक्वेस्ट अप्रूव करें और UPI पिन डालें: https://rbi-refund.gq/form",1,hi_dev,upi_collect_scam,65,synthetic_seed_v1
"உங்கள் கணக்கு XXXXX7766 இல் ரூ 9,999 வரவு வைக்கப்பட்டது. இருப்பு புதுப்பிக்கப்பட்டது. -Kotak",0,ta,txn_alert,31,synthetic_seed_v1
"Hamare VIP group me judein, 200% return paayein! InstaPaisa me Rs 50,000 jama karein aur 7 din me paisa double: http://bit.ly/win-cash",1,hi_rom,investment_crypto,72,synthetic_seed_v1
"You have received Rs 1,00,000 from Meena via UPI. -Kotak",0,en,upi_legit,87,synthetic_seed_v1
"प्रिय ग्राहक, आपका Kotak खाता बंद हो जाएगा। तुरंत KYC अपडेट करें वरना खाता ब्लॉक हो जाएगा: https://secure-bank-login.xyz",1,hi_dev,kyc,4,synthetic_seed_v1
"Aapko Priya se UPI ke through Rs 50,000 mile hain. -Kotak",0,hi_rom,upi_legit,88,synthetic_seed_v1
Kotak ஆதரவு. உங்கள் பரிவர்த்தனை தோல்வியடைந்தது. மாற்ற OTP 338190 பகிரவும் அல்லது http://sbi-verify.xyz/login இல் இருந்து செயலியை நிறுவவும். 9876543210 ஐ அழைக்கவும்.,1,ta,fake_customer_care,70,synthetic_seed_v1
